"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US08008","ZCTA5 08008","120054","6496",
"860Z200US08009","ZCTA5 08009","101184","10987",
"860Z200US08010","ZCTA5 08010","88037","12210",
"860Z200US08011","ZCTA5 08011","-","**",
"860Z200US08012","ZCTA5 08012","95451","8060",
"860Z200US08014","ZCTA5 08014","-","**",
"860Z200US08015","ZCTA5 08015","80889","9965",
"860Z200US08016","ZCTA5 08016","98463","9209",
"860Z200US08019","ZCTA5 08019","172500","108388",
"860Z200US08020","ZCTA5 08020","134490","32990",
"860Z200US08021","ZCTA5 08021","68044","5891",
"860Z200US08022","ZCTA5 08022","117679","20286",
"860Z200US08023","ZCTA5 08023","65944","11666",
"860Z200US08026","ZCTA5 08026","100313","25152",
"860Z200US08027","ZCTA5 08027","92128","11707",
"860Z200US08028","ZCTA5 08028","89130","9953",
"860Z200US08029","ZCTA5 08029","98184","14553",
"860Z200US08030","ZCTA5 08030","63384","6632",
"860Z200US08031","ZCTA5 08031","76654","5855",
"860Z200US08032","ZCTA5 08032","198274","87764",
"860Z200US08033","ZCTA5 08033","151181","18334",
"860Z200US08034","ZCTA5 08034","114012","5014",
"860Z200US08035","ZCTA5 08035","131528","14954",
"860Z200US08036","ZCTA5 08036","142899","28094",
"860Z200US08037","ZCTA5 08037","81312","9927",
"860Z200US08038","ZCTA5 08038","90179","33899",
"860Z200US08039","ZCTA5 08039","-","**",
"860Z200US08041","ZCTA5 08041","99688","31706",
"860Z200US08042","ZCTA5 08042","170912","27033",
"860Z200US08043","ZCTA5 08043","105473","12213",
"860Z200US08045","ZCTA5 08045","71607","10747",
"860Z200US08046","ZCTA5 08046","98178","7724",
"860Z200US08048","ZCTA5 08048","113440","7063",
"860Z200US08049","ZCTA5 08049","103191","20491",
"860Z200US08050","ZCTA5 08050","115676","9804",
"860Z200US08051","ZCTA5 08051","92071","14761",
"860Z200US08052","ZCTA5 08052","79087","10454",
"860Z200US08053","ZCTA5 08053","118670","6071",
"860Z200US08054","ZCTA5 08054","118802","5339",
"860Z200US08055","ZCTA5 08055","155710","10011",
"860Z200US08056","ZCTA5 08056","171389","34332",
"860Z200US08057","ZCTA5 08057","158770","14710",
"860Z200US08059","ZCTA5 08059","89375","16414",
"860Z200US08060","ZCTA5 08060","109292","7993",
"860Z200US08061","ZCTA5 08061","150658","56203",
"860Z200US08062","ZCTA5 08062","157009","15182",
"860Z200US08063","ZCTA5 08063","83074","8364",
"860Z200US08064","ZCTA5 08064","-","**",
"860Z200US08065","ZCTA5 08065","89574","6925",
"860Z200US08066","ZCTA5 08066","65070","10504",
"860Z200US08067","ZCTA5 08067","111912","10237",
"860Z200US08068","ZCTA5 08068","83194","11770",
"860Z200US08069","ZCTA5 08069","71942","9285",
"860Z200US08070","ZCTA5 08070","75697","4181",
"860Z200US08071","ZCTA5 08071","100085","10303",
"860Z200US08072","ZCTA5 08072","68203","34842",
"860Z200US08073","ZCTA5 08073","-","**",
"860Z200US08074","ZCTA5 08074","-","**",
"860Z200US08075","ZCTA5 08075","94407","8141",
"860Z200US08077","ZCTA5 08077","128271","8205",
"860Z200US08078","ZCTA5 08078","86741","17931",
"860Z200US08079","ZCTA5 08079","54641","5870",
"860Z200US08080","ZCTA5 08080","122262","7243",
"860Z200US08081","ZCTA5 08081","105800","4275",
"860Z200US08083","ZCTA5 08083","96653","10532",
"860Z200US08084","ZCTA5 08084","98427","11923",
"860Z200US08085","ZCTA5 08085","134762","12716",
"860Z200US08086","ZCTA5 08086","97413","12687",
"860Z200US08087","ZCTA5 08087","91677","3802",
"860Z200US08088","ZCTA5 08088","110000","12848",
"860Z200US08089","ZCTA5 08089","115117","12465",
"860Z200US08090","ZCTA5 08090","115701","13892",
"860Z200US08091","ZCTA5 08091","75238","21234",
"860Z200US08092","ZCTA5 08092","110509","16058",
"860Z200US08093","ZCTA5 08093","64104","17855",
"860Z200US08094","ZCTA5 08094","96699","11373",
"860Z200US08095","ZCTA5 08095","-","**",
"860Z200US08096","ZCTA5 08096","89013","4426",
"860Z200US08097","ZCTA5 08097","119042","11158",
"860Z200US08098","ZCTA5 08098","110913","14575",
"860Z200US08102","ZCTA5 08102","33852","6568",
"860Z200US08103","ZCTA5 08103","36793","7362",
"860Z200US08104","ZCTA5 08104","38170","4689",
"860Z200US08105","ZCTA5 08105","45974","5532",
"860Z200US08106","ZCTA5 08106","111002","4718",
"860Z200US08107","ZCTA5 08107","80833","10468",
"860Z200US08108","ZCTA5 08108","108151","8515",
"860Z200US08109","ZCTA5 08109","90242","7737",
"860Z200US08110","ZCTA5 08110","83729","8397",
"860Z200US08201","ZCTA5 08201","71321","6212",
"860Z200US08202","ZCTA5 08202","146071","15948",
"860Z200US08203","ZCTA5 08203","97250","16993",
"860Z200US08204","ZCTA5 08204","82466","7010",
"860Z200US08205","ZCTA5 08205","93370","7974",
"860Z200US08210","ZCTA5 08210","90013","10656",
"860Z200US08212","ZCTA5 08212","86125","9413",
"860Z200US08215","ZCTA5 08215","80893","9174",
"860Z200US08217","ZCTA5 08217","-","**",
"860Z200US08221","ZCTA5 08221","156354","31226",
"860Z200US08223","ZCTA5 08223","107131","21920",
"860Z200US08224","ZCTA5 08224","96250","46769",
"860Z200US08225","ZCTA5 08225","111599","6010",
"860Z200US08226","ZCTA5 08226","101782","11565",
"860Z200US08230","ZCTA5 08230","115152","17458",
"860Z200US08232","ZCTA5 08232","53899","5387",
"860Z200US08234","ZCTA5 08234","98217","7059",
"860Z200US08240","ZCTA5 08240","-","**",
"860Z200US08241","ZCTA5 08241","123438","53785",
"860Z200US08242","ZCTA5 08242","93250","35005",
"860Z200US08243","ZCTA5 08243","108359","14443",
"860Z200US08244","ZCTA5 08244","70255","6394",
"860Z200US08245","ZCTA5 08245","-","**",
"860Z200US08246","ZCTA5 08246","-","**",
"860Z200US08247","ZCTA5 08247","167917","74894",
"860Z200US08248","ZCTA5 08248","108953","30231",
"860Z200US08251","ZCTA5 08251","83637","7279",
"860Z200US08260","ZCTA5 08260","79699","9072",
"860Z200US08270","ZCTA5 08270","99592","16319",
"860Z200US08302","ZCTA5 08302","65516","5116",
"860Z200US08310","ZCTA5 08310","42442","33872",
"860Z200US08311","ZCTA5 08311","86324","18174",
"860Z200US08312","ZCTA5 08312","89294","20762",
"860Z200US08314","ZCTA5 08314","88077","75481",
"860Z200US08316","ZCTA5 08316","79306","32847",
"860Z200US08317","ZCTA5 08317","106696","16903",
"860Z200US08318","ZCTA5 08318","92558","13450",
"860Z200US08319","ZCTA5 08319","100278","12849",
"860Z200US08320","ZCTA5 08320","-","**",
"860Z200US08321","ZCTA5 08321","105074","92577",
"860Z200US08322","ZCTA5 08322","121686","11325",
"860Z200US08323","ZCTA5 08323","83125","19724",
"860Z200US08324","ZCTA5 08324","89950","28444",
"860Z200US08326","ZCTA5 08326","79583","34138",
"860Z200US08327","ZCTA5 08327","61528","46753",
"860Z200US08328","ZCTA5 08328","101583","35767",
"860Z200US08329","ZCTA5 08329","65694","32958",
"860Z200US08330","ZCTA5 08330","77167","6972",
"860Z200US08332","ZCTA5 08332","67496","7497",
"860Z200US08340","ZCTA5 08340","62750","26443",
"860Z200US08341","ZCTA5 08341","68830","16209",
"860Z200US08343","ZCTA5 08343","141842","23250",
"860Z200US08344","ZCTA5 08344","85938","17026",
"860Z200US08345","ZCTA5 08345","67250","31052",
"860Z200US08346","ZCTA5 08346","80381","39010",
"860Z200US08348","ZCTA5 08348","-","**",
"860Z200US08349","ZCTA5 08349","64861","52027",
"860Z200US08350","ZCTA5 08350","158271","57119",
"860Z200US08352","ZCTA5 08352","64688","62904",
"860Z200US08353","ZCTA5 08353","70625","27234",
"860Z200US08360","ZCTA5 08360","65359","5701",
"860Z200US08361","ZCTA5 08361","99050","7892",
"860Z200US08401","ZCTA5 08401","41126","3078",
"860Z200US08402","ZCTA5 08402","121800","16675",
"860Z200US08403","ZCTA5 08403","110625","18154",
"860Z200US08406","ZCTA5 08406","69099","11634",
"860Z200US08501","ZCTA5 08501","146182","32822",
"860Z200US08502","ZCTA5 08502","227242","11310",
"860Z200US08505","ZCTA5 08505","112845","8095",
"860Z200US08510","ZCTA5 08510","225966","78939",
"860Z200US08511","ZCTA5 08511","80952","15404",
"860Z200US08512","ZCTA5 08512","118587","12155",
"860Z200US08514","ZCTA5 08514","134038","22427",
"860Z200US08515","ZCTA5 08515","208836","16792",
"860Z200US08518","ZCTA5 08518","97045","18169",
"860Z200US08520","ZCTA5 08520","118010","13676",
"860Z200US08525","ZCTA5 08525","165324","29804",
"860Z200US08527","ZCTA5 08527","115487","8182",
"860Z200US08528","ZCTA5 08528","-","**",
"860Z200US08530","ZCTA5 08530","120467","19468",
"860Z200US08533","ZCTA5 08533","113583","20105",
"860Z200US08534","ZCTA5 08534","175573","14158",
"860Z200US08535","ZCTA5 08535","209732","82783",
"860Z200US08536","ZCTA5 08536","137607","13316",
"860Z200US08540","ZCTA5 08540","176983","15327",
"860Z200US08542","ZCTA5 08542","105524","25710",
"860Z200US08544","ZCTA5 08544","-","**",
"860Z200US08550","ZCTA5 08550","224213","24448",
"860Z200US08551","ZCTA5 08551","162617","23469",
"860Z200US08553","ZCTA5 08553","148056","46157",
"860Z200US08554","ZCTA5 08554","89242","29191",
"860Z200US08555","ZCTA5 08555","110000","19821",
"860Z200US08558","ZCTA5 08558","236016","33120",
"860Z200US08559","ZCTA5 08559","179600","21692",
"860Z200US08560","ZCTA5 08560","128516","48667",
"860Z200US08561","ZCTA5 08561","-","**",
"860Z200US08562","ZCTA5 08562","103493","30403",
"860Z200US08608","ZCTA5 08608","61201","34027",
"860Z200US08609","ZCTA5 08609","68238","6779",
"860Z200US08610","ZCTA5 08610","83906","8336",
"860Z200US08611","ZCTA5 08611","56788","6413",
"860Z200US08618","ZCTA5 08618","50390","5516",
"860Z200US08619","ZCTA5 08619","105946","7166",
"860Z200US08620","ZCTA5 08620","105368","8706",
"860Z200US08628","ZCTA5 08628","108158","20674",
"860Z200US08629","ZCTA5 08629","82646","13115",
"860Z200US08638","ZCTA5 08638","66875","6861",
"860Z200US08640","ZCTA5 08640","92303","18925",
"860Z200US08641","ZCTA5 08641","74071","17459",
"860Z200US08648","ZCTA5 08648","125514","11405",
"860Z200US08690","ZCTA5 08690","127339","12488",
"860Z200US08691","ZCTA5 08691","132520","16995",
"860Z200US08701","ZCTA5 08701","64959","3501",
"860Z200US08720","ZCTA5 08720","224671","78280",
"860Z200US08721","ZCTA5 08721","105273","8625",
"860Z200US08722","ZCTA5 08722","106858","8795",
"860Z200US08723","ZCTA5 08723","108643","4498",
"860Z200US08724","ZCTA5 08724","103127","5533",
"860Z200US08730","ZCTA5 08730","172250","15674",
"860Z200US08731","ZCTA5 08731","98582","13133",
"860Z200US08732","ZCTA5 08732","110000","16580",
"860Z200US08733","ZCTA5 08733","85750","22028",
"860Z200US08734","ZCTA5 08734","116000","36658",
"860Z200US08735","ZCTA5 08735","76974","26276",
"860Z200US08736","ZCTA5 08736","174097","13746",
"860Z200US08738","ZCTA5 08738","250,000+","***",
"860Z200US08740","ZCTA5 08740","69397","18552",
"860Z200US08741","ZCTA5 08741","143094","19025",
"860Z200US08742","ZCTA5 08742","123152","12567",
"860Z200US08750","ZCTA5 08750","134167","42589",
"860Z200US08751","ZCTA5 08751","77448","16502",
"860Z200US08752","ZCTA5 08752","78750","11805",
"860Z200US08753","ZCTA5 08753","105224","4793",
"860Z200US08755","ZCTA5 08755","87575","9098",
"860Z200US08757","ZCTA5 08757","58319","3048",
"860Z200US08758","ZCTA5 08758","96900","10721",
"860Z200US08759","ZCTA5 08759","52178","3455",
"860Z200US08801","ZCTA5 08801","149839","18514",
"860Z200US08802","ZCTA5 08802","135689","13060",
"860Z200US08804","ZCTA5 08804","107333","29966",
"860Z200US08805","ZCTA5 08805","93341","9926",
"860Z200US08807","ZCTA5 08807","168696","13528",
"860Z200US08809","ZCTA5 08809","131250","16370",
"860Z200US08810","ZCTA5 08810","151902","18003",
"860Z200US08812","ZCTA5 08812","118316","15815",
"860Z200US08816","ZCTA5 08816","143586","7158",
"860Z200US08817","ZCTA5 08817","110808","7253",
"860Z200US08820","ZCTA5 08820","171363","13073",
"860Z200US08821","ZCTA5 08821","155833","54672",
"860Z200US08822","ZCTA5 08822","137788","7851",
"860Z200US08823","ZCTA5 08823","115597","7587",
"860Z200US08824","ZCTA5 08824","174776","22468",
"860Z200US08825","ZCTA5 08825","101774","13943",
"860Z200US08826","ZCTA5 08826","123750","13337",
"860Z200US08827","ZCTA5 08827","135625","7678",
"860Z200US08828","ZCTA5 08828","98952","10239",
"860Z200US08829","ZCTA5 08829","112467","30676",
"860Z200US08830","ZCTA5 08830","109500","12970",
"860Z200US08831","ZCTA5 08831","109042","11268",
"860Z200US08832","ZCTA5 08832","-","**",
"860Z200US08833","ZCTA5 08833","172454","20625",
"860Z200US08835","ZCTA5 08835","93333","24282",
"860Z200US08836","ZCTA5 08836","229726","25013",
"860Z200US08837","ZCTA5 08837","102605","7567",
"860Z200US08840","ZCTA5 08840","146635","13370",
"860Z200US08844","ZCTA5 08844","153556","7628",
"860Z200US08846","ZCTA5 08846","105000","12543",
"860Z200US08848","ZCTA5 08848","138614","10428",
"860Z200US08850","ZCTA5 08850","141601","18417",
"860Z200US08852","ZCTA5 08852","133209","10409",
"860Z200US08853","ZCTA5 08853","220725","32105",
"860Z200US08854","ZCTA5 08854","127806","6372",
"860Z200US08857","ZCTA5 08857","109312","8716",
"860Z200US08858","ZCTA5 08858","-","**",
"860Z200US08859","ZCTA5 08859","99882","7359",
"860Z200US08861","ZCTA5 08861","64491","5876",
"860Z200US08863","ZCTA5 08863","115861","10191",
"860Z200US08865","ZCTA5 08865","79949","7973",
"860Z200US08867","ZCTA5 08867","204583","25403",
"860Z200US08869","ZCTA5 08869","107672","8453",
"860Z200US08872","ZCTA5 08872","97489","9567",
"860Z200US08873","ZCTA5 08873","124972","7580",
"860Z200US08876","ZCTA5 08876","122884","7527",
"860Z200US08879","ZCTA5 08879","92786","12739",
"860Z200US08880","ZCTA5 08880","112961","14229",
"860Z200US08882","ZCTA5 08882","96147","14340",
"860Z200US08884","ZCTA5 08884","104702","14966",
"860Z200US08886","ZCTA5 08886","161168","15248",
"860Z200US08887","ZCTA5 08887","109333","26979",
"860Z200US08889","ZCTA5 08889","157781","15192",
"860Z200US08890","ZCTA5 08890","-","**",
"860Z200US08901","ZCTA5 08901","65810","10751",
"860Z200US08902","ZCTA5 08902","121071","7582",
"860Z200US08904","ZCTA5 08904","104694","24486",
"860Z200US10001","ZCTA5 10001","129852","25244",
"860Z200US10002","ZCTA5 10002","48386","4836",
"860Z200US10003","ZCTA5 10003","154262","10754",
"860Z200US10004","ZCTA5 10004","250,000+","***",
"860Z200US10005","ZCTA5 10005","190233","34473",
"860Z200US10006","ZCTA5 10006","190170","54768",
"860Z200US10007","ZCTA5 10007","250,000+","***",
"860Z200US10009","ZCTA5 10009","92876","11571",
"860Z200US10010","ZCTA5 10010","144969","26449",
"860Z200US10011","ZCTA5 10011","145987","8167",
"860Z200US10012","ZCTA5 10012","137106","17854",
"860Z200US10013","ZCTA5 10013","161154","43418",
"860Z200US10014","ZCTA5 10014","176395","12595",
"860Z200US10016","ZCTA5 10016","140381","10348",
"860Z200US10017","ZCTA5 10017","136705","25264",
"860Z200US10018","ZCTA5 10018","145958","34189",
"860Z200US10019","ZCTA5 10019","128559","20899",
"860Z200US10020","ZCTA5 10020","-","**",
"860Z200US10021","ZCTA5 10021","158677","22110",
"860Z200US10022","ZCTA5 10022","172026","15809",
"860Z200US10023","ZCTA5 10023","159874","14788",
"860Z200US10024","ZCTA5 10024","181560","14326",
"860Z200US10025","ZCTA5 10025","108940","8662",
"860Z200US10026","ZCTA5 10026","81244","9379",
"860Z200US10027","ZCTA5 10027","59587","6118",
"860Z200US10028","ZCTA5 10028","175121","27619",
"860Z200US10029","ZCTA5 10029","38695","5694",
"860Z200US10030","ZCTA5 10030","39802","7797",
"860Z200US10031","ZCTA5 10031","65283","6167",
"860Z200US10032","ZCTA5 10032","56829","5888",
"860Z200US10033","ZCTA5 10033","75040","5112",
"860Z200US10034","ZCTA5 10034","67754","8899",
"860Z200US10035","ZCTA5 10035","45121","4950",
"860Z200US10036","ZCTA5 10036","95638","13771",
"860Z200US10037","ZCTA5 10037","49153","7783",
"860Z200US10038","ZCTA5 10038","105419","18564",
"860Z200US10039","ZCTA5 10039","45371","4629",
"860Z200US10040","ZCTA5 10040","65516","7579",
"860Z200US10044","ZCTA5 10044","103347","16617",
"860Z200US10065","ZCTA5 10065","155331","19458",
"860Z200US10069","ZCTA5 10069","233636","52737",
"860Z200US10075","ZCTA5 10075","155902","23510",
"860Z200US10103","ZCTA5 10103","-","**",
"860Z200US10110","ZCTA5 10110","-","**",
"860Z200US10111","ZCTA5 10111","-","**",
"860Z200US10112","ZCTA5 10112","-","**",
"860Z200US10115","ZCTA5 10115","-","**",
"860Z200US10119","ZCTA5 10119","-","**",
"860Z200US10128","ZCTA5 10128","147772","11385",
"860Z200US10152","ZCTA5 10152","-","**",
"860Z200US10153","ZCTA5 10153","-","**",
"860Z200US10154","ZCTA5 10154","-","**",
"860Z200US10162","ZCTA5 10162","114139","101432",
"860Z200US10165","ZCTA5 10165","-","**",
"860Z200US10167","ZCTA5 10167","-","**",
"860Z200US10168","ZCTA5 10168","-","**",
"860Z200US10169","ZCTA5 10169","-","**",
"860Z200US10170","ZCTA5 10170","-","**",
"860Z200US10171","ZCTA5 10171","-","**",
"860Z200US10172","ZCTA5 10172","-","**",
"860Z200US10173","ZCTA5 10173","-","**",
"860Z200US10174","ZCTA5 10174","-","**",
"860Z200US10177","ZCTA5 10177","-","**",
"860Z200US10199","ZCTA5 10199","-","**",
"860Z200US10271","ZCTA5 10271","-","**",
"860Z200US10278","ZCTA5 10278","-","**",
"860Z200US10279","ZCTA5 10279","250,000+","***",
"860Z200US10280","ZCTA5 10280","206299","72721",
"860Z200US10282","ZCTA5 10282","250,000+","***",
"860Z200US10301","ZCTA5 10301","85609","8827",
"860Z200US10302","ZCTA5 10302","78263","9565",
"860Z200US10303","ZCTA5 10303","83947","8679",
"860Z200US10304","ZCTA5 10304","71561","7057",
"860Z200US10305","ZCTA5 10305","83413","5796",
"860Z200US10306","ZCTA5 10306","96866","7661",
"860Z200US10307","ZCTA5 10307","147184","16727",
"860Z200US10308","ZCTA5 10308","125850","12228",
"860Z200US10309","ZCTA5 10309","116098","22465",
"860Z200US10310","ZCTA5 10310","106250","12538",
"860Z200US10311","ZCTA5 10311","-","**",
"860Z200US10312","ZCTA5 10312","110719","5237",
"860Z200US10314","ZCTA5 10314","104613","8051",
"860Z200US10451","ZCTA5 10451","38770","5085",
"860Z200US10452","ZCTA5 10452","41288","4146",
"860Z200US10453","ZCTA5 10453","33186","2783",
"860Z200US10454","ZCTA5 10454","24086","3969",
"860Z200US10455","ZCTA5 10455","36115","3299",
"860Z200US10456","ZCTA5 10456","34954","3278",
"860Z200US10457","ZCTA5 10457","42683","4482",
"860Z200US10458","ZCTA5 10458","40800","2867",
"860Z200US10459","ZCTA5 10459","38006","4404",
"860Z200US10460","ZCTA5 10460","36309","4906",
"860Z200US10461","ZCTA5 10461","67028","6955",
"860Z200US10462","ZCTA5 10462","60966","2195",
"860Z200US10463","ZCTA5 10463","74974","3350",
"860Z200US10464","ZCTA5 10464","103125","43009",
"860Z200US10465","ZCTA5 10465","87985","7869",
"860Z200US10466","ZCTA5 10466","65969","7407",
"860Z200US10467","ZCTA5 10467","49330","2681",
"860Z200US10468","ZCTA5 10468","46233","4057",
"860Z200US10469","ZCTA5 10469","76020","5117",
"860Z200US10470","ZCTA5 10470","90046","6145",
"860Z200US10471","ZCTA5 10471","103046","10156",
"860Z200US10472","ZCTA5 10472","41039","4195",
"860Z200US10473","ZCTA5 10473","52462","5611",
"860Z200US10474","ZCTA5 10474","41586","6868",
"860Z200US10475","ZCTA5 10475","62712","5933",
"860Z200US10501","ZCTA5 10501","220449","109373",
"860Z200US10502","ZCTA5 10502","250,000+","***",
"860Z200US10503","ZCTA5 10503","243036","103665",
"860Z200US10504","ZCTA5 10504","250,000+","***",
"860Z200US10505","ZCTA5 10505","153426","101099",
"860Z200US10506","ZCTA5 10506","250,000+","***",
"860Z200US10507","ZCTA5 10507","107270","31514",
"860Z200US10509","ZCTA5 10509","116831","10337",
"860Z200US10510","ZCTA5 10510","220771","32323",
"860Z200US10511","ZCTA5 10511","128218","22837",
"860Z200US10512","ZCTA5 10512","117701","11958",
"860Z200US10514","ZCTA5 10514","250,000+","***",
"860Z200US10516","ZCTA5 10516","140225","17099",
"860Z200US10517","ZCTA5 10517","117009","34122",
"860Z200US10518","ZCTA5 10518","250,000+","***",
"860Z200US10519","ZCTA5 10519","-","**",
"860Z200US10520","ZCTA5 10520","142791","23041",
